"Chrom"	"Pos"	"Name"	"Class"	"Markers"
"14664"	8	91386309	"b014663"	"b"	"PZE.108051785;"
"14665"	8	91424222	"b014664"	"b"	"PZE.108051799;"
"14666"	8	91480958	"b014665"	"b"	"SYN34714;"
"14667"	8	91495628	"b014666"	"b"	"PZE.108051872;"
"14668"	8	91852567.5	"b014667"	"b"	"PZE.108051965;PZE.108051972;PZE.108051988;PZE.108051997;"
"14669"	8	91992733	"b014668"	"b"	"PUT.163a.21330669.1523;"
"14670"	8	92113569	"b014669"	"b"	"PZE.108052069;"
"14671"	8	92116968	"b014670"	"b"	"PZE.108052072;"
"14672"	8	92199984	"b014671"	"b"	"PZE.108052111;"
"14673"	8	92353796	"b014672"	"b"	"PZE.108052156;"
"14674"	8	92488087	"b014673"	"b"	"PZE.108052222;"
"14675"	8	92494302	"b014674"	"b"	"PZE.108052228;"
"14676"	8	92967095	"b014675"	"b"	"PZE.108052412;"
"14677"	8	93033269	"b014676"	"b"	"SYN13527;"
"14678"	8	93111675	"b014677"	"b"	"PZE.108052490;"
"14679"	8	93570367	"b014678"	"b"	"PZE.108052683;"
"14680"	8	93746751	"b014679"	"b"	"PZE.108052678;PZE.108052703;SYN12966;PZE.108052778;"
"14681"	8	94115786.5	"b014680"	"b"	"PZE.108052803;PZE.108052858;"
"14682"	8	94514581	"b014681"	"b"	"SYN3789;SYN3786;PZE.108052927;PZE.108052947;PZE.108052970;"
"14683"	8	94696672	"b014682"	"b"	"PZE.108053103;"
"14684"	8	94857439	"b014683"	"b"	"PZE.108053251;PZE.108053256;PZE.108053270;PZE.108053278;"
"14685"	8	95056990	"b014684"	"b"	"PZE.108053324;SYN3431;SYNGENTA0409;SYN3429;PZA03736.1;PZE.108053388;"
"14686"	8	95128013	"b014685"	"b"	"PZE.108053435;"
"14687"	8	95580373	"b014686"	"b"	"PZE.108053588;"
"14688"	8	95631921	"b014687"	"b"	"PZE.108053608;"
"14689"	8	95642853	"b014688"	"b"	"PZE.108053629;"
"14690"	8	95650647	"b014689"	"b"	"PZE.108053650;"
"14691"	8	95715286	"b014690"	"b"	"PZE.108053675;"
"14692"	8	95715685	"b014691"	"b"	"PZE.108053677;"
"14693"	8	95726222	"b014692"	"b"	"PZE.108053704;"
"14694"	8	95745862	"b014693"	"b"	"PZE.108053763;"
"14695"	8	95775581	"b014694"	"b"	"PZE.108053797;"
"14696"	8	95802152.5	"b014695"	"b"	"PZE.108053798;PZE.108053821;"
"14697"	8	96053073	"b014696"	"b"	"PUT.163a.71430615.3278;"
"14698"	8	96055015	"b014697"	"b"	"PUT.163a.71430615.3276;"
"14699"	8	96270536	"b014698"	"b"	"PZE.108054157;"
"14700"	8	96326653	"b014699"	"b"	"PZE.108054215;"
"14701"	8	96832502	"b014700"	"b"	"PZE.108054420;"
"14702"	8	97028659	"b014701"	"b"	"PZE.108054494;"
"14703"	8	97030336	"b014702"	"b"	"PZE.108054499;"
"14704"	8	98211426.5	"b014703"	"b"	"PZE.108054669;PZE.108054691;PZE.108054728;PZE.108054764;PZE.108054980;PZE.108054987;PZE.108055028;PZE.108055029;PZE.108055040;PZE.108055076;PZE.108055112;PZE.108055133;PZE.108055135;PZE.108055144;"
"14705"	8	99159037.5	"b014704"	"b"	"SYN20212;SYN20210;"
"14706"	8	99161510	"b014705"	"b"	"PZE.108055186;"
"14707"	8	99225319.5	"b014706"	"b"	"PZE.108055220;PZE.108055223;PZE.108055224;PZE.108055255;PZE.108055317;"
"14708"	8	100075377	"b014707"	"b"	"PZE.108055490;PZE.108055491;PZE.108055492;PZE.108055494;PZE.108055598;PZE.108055641;PZE.108055680;PZE.108055738;"
"14709"	8	100756034	"b014708"	"b"	"PZE.108055835;"
"14710"	8	100764190	"b014709"	"b"	"PZE.108055902;"
"14711"	8	100939003	"b014710"	"b"	"PZE.108056027;"
"14712"	8	100939292	"b014711"	"b"	"PZE.108056028;"
"14713"	8	101116868	"b014712"	"b"	"PZE.108056153;"
"14714"	8	101166614.5	"b014713"	"b"	"PZE.108056326;PZE.108056211;"
"14715"	8	101178933	"b014714"	"b"	"PZA.000908002;"
"14716"	8	101209781	"b014715"	"b"	"SYN17876;"
"14717"	8	101237704	"b014716"	"b"	"SYN17872;"
"14718"	8	101327124	"b014717"	"b"	"PZE.108056400;PZE.108056415;PZE.108056416;PZE.108056460;SYN23695;"
"14719"	8	101755210	"b014718"	"b"	"SYN30221;"
"14720"	8	101775535	"b014719"	"b"	"PZE.108056704;"
"14721"	8	101873097	"b014720"	"b"	"SYN30220;"
"14722"	8	101958829	"b014721"	"b"	"PZE.108056919;"
"14723"	8	101960752	"b014722"	"b"	"PZE.108056925;"
"14724"	8	102061898	"b014723"	"b"	"PZE.108057000;"
"14725"	8	102106262	"b014724"	"b"	"PZE.108057118;"
"14726"	8	102263567	"b014725"	"b"	"PUT.163a.74239932.3645;"
"14727"	8	102337771	"b014726"	"b"	"PZE.108057211;"
"14728"	8	102455233	"b014727"	"b"	"PZE.108057350;"
"14729"	8	102488928	"b014728"	"b"	"PZE.108057383;"
"14730"	8	102533835	"b014729"	"b"	"PZE.108057439;"
"14731"	8	102535952.5	"b014730"	"b"	"PZE.108057442;SYN6234;"
"14732"	8	102536858	"b014731"	"b"	"SYN6231;"
"14733"	8	102655098	"b014732"	"b"	"PZE.108057498;"
"14734"	8	102655497	"b014733"	"b"	"SYN6230;"
"14735"	8	102655842	"b014734"	"b"	"PZE.108057503;"
"14736"	8	102699176	"b014735"	"b"	"PZE.108057526;"
"14737"	8	102699937	"b014736"	"b"	"PZE.108057528;"
"14738"	8	102700299	"b014737"	"b"	"PZE.108057529;"
"14739"	8	102710937	"b014738"	"b"	"PZE.108057605;"
"14740"	8	102932176	"b014739"	"b"	"PZE.108057679;"
"14741"	8	103192437	"b014740"	"b"	"SYN21444;"
"14742"	8	103253610	"b014741"	"b"	"PZE.108057831;"
"14743"	8	103312474	"b014742"	"b"	"PUT.163a.88754682.4575;"
"14744"	8	103456068.5	"b014743"	"b"	"PZE.108057968;PZE.108057977;"
"14745"	8	103462715	"b014744"	"b"	"ZM013541.0349;"
"14746"	8	103638268	"b014745"	"b"	"PZE.108058107;"
"14747"	8	103703431	"b014746"	"b"	"PZE.108058149;"
"14748"	8	103800962	"b014747"	"b"	"PZE.108058161;PZE.108058187;"
"14749"	8	103900193	"b014748"	"b"	"PZE.108058212;"
"14750"	8	103900340	"b014749"	"b"	"PZE.108058213;"
"14751"	8	103901056	"b014750"	"b"	"PZE.108058222;"
"14752"	8	104267129	"b014751"	"b"	"PZE.108058359;"
"14753"	8	104278906	"b014752"	"b"	"PZE.108058390;"
"14754"	8	104326513	"b014753"	"b"	"PZE.108058432;"
"14755"	8	104380182	"b014754"	"b"	"PZE.108058442;"
"14756"	8	104462824	"b014755"	"b"	"PZE.108058477;"
"14757"	8	104463029	"b014756"	"b"	"PZE.108058478;"
"14758"	8	104616759	"b014757"	"b"	"PZE.108058577;"
"14759"	8	104617506	"b014758"	"b"	"SYN27264;"
"14760"	8	104620598	"b014759"	"b"	"PZE.108058607;"
"14761"	8	104625009	"b014760"	"b"	"PZE.108058655;"
"14762"	8	104770890	"b014761"	"b"	"SYN21788;"
"14763"	8	104771075	"b014762"	"b"	"SYN21793;"
"14764"	8	104772938	"b014763"	"b"	"SYN21789;"
"14765"	8	104819451	"b014764"	"b"	"PZE.108058764;"
"14766"	8	104822727	"b014765"	"b"	"PZE.108058793;"
"14767"	8	105132722	"b014766"	"b"	"PZE.108058939;"
"14768"	8	105319779	"b014767"	"b"	"PZE.108059057;"
"14769"	8	105473283	"b014768"	"b"	"PZE.108059144;"
"14770"	8	105566792	"b014769"	"b"	"PUT.163a.91872419.4769;"
"14771"	8	105783289	"b014770"	"b"	"PZE.108059242;"
"14772"	8	105907461	"b014771"	"b"	"PZE.108059307;"
"14773"	8	105907552	"b014772"	"b"	"PZE.108059309;"
"14774"	8	106208447	"b014773"	"b"	"PZE.108059421;"
"14775"	8	106237050	"b014774"	"b"	"PZE.108059457;"
"14776"	8	106271779	"b014775"	"b"	"SYN39345;"
"14777"	8	106277092	"b014776"	"b"	"PZE.108059497;SYN39344;PZE.108059500;SYN39347;SYN16948;"
"14778"	8	106568648	"b014777"	"b"	"PZE.108059570;"
"14779"	8	106743096	"b014778"	"b"	"PZE.108059739;"
"14780"	8	106748704.5	"b014779"	"b"	"PZE.108059741;PZE.108059742;PZE.108059756;"
"14781"	8	106809978	"b014780"	"b"	"PZE.108059790;"
"14782"	8	106852179	"b014781"	"b"	"SYN18561;"
"14783"	8	106854478	"b014782"	"b"	"SYN18559;"
"14784"	8	106854778	"b014783"	"b"	"SYN18560;"
"14785"	8	106854907	"b014784"	"b"	"PZE.108059895;"
"14786"	8	106855597	"b014785"	"b"	"SYN18557;SYN18558;"
"14787"	8	106947104	"b014786"	"b"	"PZE.108059948;"
"14788"	8	107089606	"b014787"	"b"	"PZA03508.1;"
"14789"	8	107291491.5	"b014788"	"b"	"PZE.108060174;PZE.108060178;"
"14790"	8	107294422	"b014789"	"b"	"PZE.108060180;"
"14791"	8	107318011	"b014790"	"b"	"PZE.108060186;"
"14792"	8	107443024	"b014791"	"b"	"PZE.108060196;"
"14793"	8	107678067	"b014792"	"b"	"PZE.108060308;"
"14794"	8	107796411	"b014793"	"b"	"SYN32696;"
"14795"	8	107883551	"b014794"	"b"	"PZE.108060398;"
"14796"	8	108035061	"b014795"	"b"	"PZE.108060445;"
"14797"	8	108040975	"b014796"	"b"	"PZE.108060455;"
"14798"	8	108042856	"b014797"	"b"	"PZE.108060456;"
"14799"	8	108043434	"b014798"	"b"	"PZE.108060464;"
"14800"	8	108499269	"b014799"	"b"	"PZE.108060659;"
"14801"	8	108569955	"b014800"	"b"	"PZE.108060700;"
"14802"	8	108813559	"b014801"	"b"	"PZE.108060829;"
"14803"	8	108943777	"b014802"	"b"	"PZE.108060862;"
"14804"	8	108974703	"b014803"	"b"	"PZE.108060866;PZE.108060883;"
"14805"	8	109163573	"b014804"	"b"	"PZA03543.1;"
"14806"	8	109187945	"b014805"	"b"	"PZA03543.3;PZE.108060911;"
"14807"	8	109252332	"b014806"	"b"	"PZE.108060935;"
"14808"	8	109378054	"b014807"	"b"	"PZE.108061059;"
"14809"	8	109672709	"b014808"	"b"	"PZE.108061148;"
"14810"	8	109725230	"b014809"	"b"	"PZE.108061188;"
"14811"	8	109865523	"b014810"	"b"	"PZE.108061285;"
"14812"	8	109934768	"b014811"	"b"	"PZE.108061313;"
"14813"	8	109951346	"b014812"	"b"	"PZE.108061338;"
"14814"	8	109956580	"b014813"	"b"	"PZE.108061360;"
"14815"	8	110088902	"b014814"	"b"	"PZE.108061396;"
"14816"	8	110182289	"b014815"	"b"	"PZE.108061500;"
"14817"	8	110244054	"b014816"	"b"	"PZE.108061624;"
"14818"	8	110372621	"b014817"	"b"	"PZE.108061670;"
"14819"	8	110377944	"b014818"	"b"	"PZE.108061693;"
"14820"	8	110518239	"b014819"	"b"	"PZE.108061742;"
"14821"	8	110522845	"b014820"	"b"	"SYN2815;"
"14822"	8	110812913	"b014821"	"b"	"PZE.108061969;"
"14823"	8	110988886	"b014822"	"b"	"PUT.163a.78092237.4250;"
"14824"	8	110988894	"b014823"	"b"	"PUT.163a.78092237.4251;"
"14825"	8	110989791	"b014824"	"b"	"PZE.108062087;"
"14826"	8	111045038	"b014825"	"b"	"PZE.108062045;"
"14827"	8	111048758	"b014826"	"b"	"PZE.108062040;"
"14828"	8	111111537	"b014827"	"b"	"PZE.108062173;"
"14829"	8	111183835.5	"b014828"	"b"	"PZE.108062218;PZE.108062231;"
"14830"	8	111290577	"b014829"	"b"	"PZE.108062375;"
"14831"	8	111335118	"b014830"	"b"	"PZE.108062393;"
"14832"	8	111726522	"b014831"	"b"	"PZE.108062506;"
"14833"	8	111781291	"b014832"	"b"	"PZE.108062521;"
"14834"	8	111804451.5	"b014833"	"b"	"PZE.108062533;PZE.108062534;PZE.108062544;"
"14835"	8	111824829	"b014834"	"b"	"SYN26211;"
"14836"	8	111824955	"b014835"	"b"	"SYN26206;"
"14837"	8	111825538	"b014836"	"b"	"PZE.108062578;"
"14838"	8	112311645	"b014837"	"b"	"PZE.108062772;"
"14839"	8	112385161	"b014838"	"b"	"PZE.108062801;"
"14840"	8	112531402.5	"b014839"	"b"	"SYN21438;PUT.163a.18162161.1219;PUT.163a.18162161.1220;"
"14841"	8	112546606	"b014840"	"b"	"PZE.108062853;"
"14842"	8	112677295	"b014841"	"b"	"PZA.001972014;"
"14843"	8	112713556	"b014842"	"b"	"SYN2988;"
"14844"	8	112715314	"b014843"	"b"	"PZE.108063053;"
"14845"	8	112768552	"b014844"	"b"	"SYN2994;"
"14846"	8	112835153	"b014845"	"b"	"PZE.108063098;"
"14847"	8	112835573	"b014846"	"b"	"PZE.108063102;"
"14848"	8	112836833	"b014847"	"b"	"PZE.108063103;"
"14849"	8	112978154	"b014848"	"b"	"PZE.108063139;"
"14850"	8	113182839	"b014849"	"b"	"PZE.108063241;PZE.108063246;PZE.108063274;PZE.108063278;PZE.108063295;PZE.108063385;PZE.108063386;PZE.108063387;PZE.108063396;"
"14851"	8	113646045	"b014850"	"b"	"PZE.108063558;PZE.108063578;"
"14852"	8	113716466	"b014851"	"b"	"PZE.108063633;"
"14853"	8	113772712	"b014852"	"b"	"PZE.108063662;PZE.108063663;"
"14854"	8	113854859.5	"b014853"	"b"	"PZE.108063747;SYN31992;"
"14855"	8	113872736	"b014854"	"b"	"SYN31991;"
"14856"	8	114174794.5	"b014855"	"b"	"SYN31989;PZE.108063980;PZE.108063985;PZE.108063992;PZE.108064003;PZE.108064020;PZE.108064137;PZE.108064150;PZE.108064184;"
"14857"	8	114815963.5	"b014856"	"b"	"SYN26256;SYN26257;SYN21795;SYN21794;SYN21796;PZE.108064353;"
"14858"	8	115015311	"b014857"	"b"	"SYN35660;"
"14859"	8	115028901	"b014858"	"b"	"PUT.163a.76014390.3751;"
"14860"	8	115029108	"b014859"	"b"	"SYN28264;"
"14861"	8	115176442	"b014860"	"b"	"PUT.163a.21330794.1525;"
"14862"	8	115231269	"b014861"	"b"	"SYN26329;"
"14863"	8	115293744	"b014862"	"b"	"PZE.108064468;"
"14864"	8	115294412	"b014863"	"b"	"PZE.108064498;"
"14865"	8	115299650	"b014864"	"b"	"PZE.108064544;"
"14866"	8	115872632.5	"b014865"	"b"	"PZE.108064817;PZE.108064824;PZE.108064845;PZE.108064857;"
"14867"	8	116025468.5	"b014866"	"b"	"PZE.108064921;PZE.108064930;"
"14868"	8	116256002	"b014867"	"b"	"PZE.108065057;"
"14869"	8	116262778	"b014868"	"b"	"PZE.108065067;PZE.108065075;"
"14870"	8	116263314	"b014869"	"b"	"PZE.108065076;"
"14871"	8	116265220	"b014870"	"b"	"PZE.108065081;"
"14872"	8	116305315	"b014871"	"b"	"PZB01883.2;"
"14873"	8	116307564	"b014872"	"b"	"PZB01883.4;PZE.108065088;"
"14874"	8	116442862	"b014873"	"b"	"PZE.108065122;"
"14875"	8	116619766	"b014874"	"b"	"PZE.108065202;"
"14876"	8	116621494	"b014875"	"b"	"PZE.108065217;"
"14877"	8	116625507	"b014876"	"b"	"PUT.163a.149026703.794;"
"14878"	8	116849645	"b014877"	"b"	"SYN23257;"
"14879"	8	116851261	"b014878"	"b"	"SYN23256;"
"14880"	8	116860676	"b014879"	"b"	"PUT.163a.50324981.2175;"
"14881"	8	116860744	"b014880"	"b"	"PUT.163a.78087243.4205;"
"14882"	8	116860792	"b014881"	"b"	"PUT.163a.78087243.4204;"
"14883"	8	116867658	"b014882"	"b"	"PZE.108065360;"
"14884"	8	117151540	"b014883"	"b"	"PZE.108065562;"
"14885"	8	117196815	"b014884"	"b"	"PZE.108065598;"
"14886"	8	117299398	"b014885"	"b"	"SYN25225;"
"14887"	8	117437798.5	"b014886"	"b"	"SYN27030;PZE.108065744;"
"14888"	8	117572654	"b014887"	"b"	"SYN37439;"
"14889"	8	117613755	"b014888"	"b"	"PZE.108065893;PZE.108065918;"
"14890"	8	117686829.5	"b014889"	"b"	"ZM012274.0351;PZE.108065982;PZE.108065989;"
"14891"	8	117761504	"b014890"	"b"	"PZE.108065993;"
"14892"	8	117871384	"b014891"	"b"	"PZE.108066080;"
"14893"	8	118003804	"b014892"	"b"	"PZE.108066227;"
"14894"	8	118005728.5	"b014893"	"b"	"SYN15978;SYN15980;"
"14895"	8	118129359	"b014894"	"b"	"PZE.108066339;"
"14896"	8	118188411.5	"b014895"	"b"	"SYN27931;SYN27933;SYN27932;PZE.108066557;"
"14897"	8	118190281	"b014896"	"b"	"PZE.108066562;"
"14898"	8	118191218	"b014897"	"b"	"SYN27928;"
"14899"	8	118191829	"b014898"	"b"	"PZA00045.4;"
"14900"	8	118191980	"b014899"	"b"	"PZA00045.1;"
"14901"	8	118224127	"b014900"	"b"	"PZE.108066631;"
"14902"	8	118280566	"b014901"	"b"	"PZA00567.10;"
"14903"	8	118285409	"b014902"	"b"	"PZE.108066651;"
"14904"	8	118389381	"b014903"	"b"	"PZE.108066796;"
"14905"	8	118401512	"b014904"	"b"	"SYNGENTA14909;"
"14906"	8	118672199	"b014905"	"b"	"PZE.108066888;"
"14907"	8	118693913	"b014906"	"b"	"PZE.108066954;"
"14908"	8	118774732	"b014907"	"b"	"PZE.108067005;SYN16160;SYN16162;SYN16164;"
"14909"	8	118778153	"b014908"	"b"	"SYN16156;"
"14910"	8	118784752	"b014909"	"b"	"SYN16163;"
"14911"	8	118785634	"b014910"	"b"	"SYN16154;"
"14912"	8	118785730	"b014911"	"b"	"SYN16157;"
"14913"	8	118858179	"b014912"	"b"	"SYN7185;"
"14914"	8	118871018	"b014913"	"b"	"PZE.108067159;"
"14915"	8	118891489	"b014914"	"b"	"PUT.163a.60344678.2518;"
"14916"	8	118893095	"b014915"	"b"	"SYN7190;"
"14917"	8	118970075	"b014916"	"b"	"PZE.108067255;"
"14918"	8	119036659	"b014917"	"b"	"PZE.108067299;"
"14919"	8	119042857	"b014918"	"b"	"SYN12736;"
"14920"	8	119100670.5	"b014919"	"b"	"ZM013492.0245;PZE.108067425;"
"14921"	8	119203988	"b014920"	"b"	"PZE.108067466;"
"14922"	8	119236554	"b014921"	"b"	"PZE.108067511;"
"14923"	8	119269639	"b014922"	"b"	"PZE.108067634;"
"14924"	8	119374813	"b014923"	"b"	"PZE.108067697;"
"14925"	8	119494478.5	"b014924"	"b"	"PZE.108067753;ZM008954.0330;"
"14926"	8	119578928	"b014925"	"b"	"PZE.108067824;"
"14927"	8	119643757	"b014926"	"b"	"SYN2890;"
"14928"	8	119643904	"b014927"	"b"	"SYN2891;"
"14929"	8	119721769	"b014928"	"b"	"PZE.108067903;"
"14930"	8	119735811	"b014929"	"b"	"PZE.108067919;"
"14931"	8	119829842	"b014930"	"b"	"SYN13443;"
"14932"	8	119836405	"b014931"	"b"	"SYN13435;"
"14933"	8	119935658	"b014932"	"b"	"PZE.108068092;"
"14934"	8	120038286.5	"b014933"	"b"	"SYN20220;PZE.108068275;SYN20222;SYN20216;"
"14935"	8	120135592	"b014934"	"b"	"PZE.108068393;"
"14936"	8	120172568	"b014935"	"b"	"PZE.108068459;"
"14937"	8	120459721	"b014936"	"b"	"SYN3437;"
"14938"	8	120620106	"b014937"	"b"	"SYN23185;"
"14939"	8	120758249	"b014938"	"b"	"PZE.108068724;PZE.108068728;PZE.108068729;"
"14940"	8	120765142	"b014939"	"b"	"PZE.108068734;PZE.108068736;PZE.108068741;"
"14941"	8	120875063	"b014940"	"b"	"SYN12976;"
"14942"	8	120970146	"b014941"	"b"	"SYN12977;"
"14943"	8	121554408.5	"b014942"	"b"	"PZE.108069046;SYN24797;SYN24795;SYN33841;PZE.108069129;"
"14944"	8	121884126	"b014943"	"b"	"ZM012617.0106;"
"14945"	8	121888588	"b014944"	"b"	"PZE.108069355;"
"14946"	8	121902532	"b014945"	"b"	"PZE.108069441;"
"14947"	8	121903204	"b014946"	"b"	"PZE.108069445;"
"14948"	8	122031764	"b014947"	"b"	"PZE.108069534;"
"14949"	8	122060929	"b014948"	"b"	"SYN34824;"
"14950"	8	122064451	"b014949"	"b"	"SYN34828;"
"14951"	8	122128299.5	"b014950"	"b"	"PZE.108069619;PZE.108069615;"
"14952"	8	122130968	"b014951"	"b"	"SYN32278;"
"14953"	8	122220715	"b014952"	"b"	"PZE.108069627;"
"14954"	8	122422882	"b014953"	"b"	"PZE.108069679;"
"14955"	8	122427316	"b014954"	"b"	"PZE.108069726;"
"14956"	8	122459520	"b014955"	"b"	"SYN10626;"
"14957"	8	122465125	"b014956"	"b"	"SYN10628;"
"14958"	8	122752709	"b014957"	"b"	"SYN31887;"
"14959"	8	122753846	"b014958"	"b"	"PZE.108069804;"
"14960"	8	122901209	"b014959"	"b"	"PZE.108069897;"
"14961"	8	122929090.5	"b014960"	"b"	"SYN35001;SYN35000;"
"14962"	8	122948706	"b014961"	"b"	"PZE.108070036;"
"14963"	8	122951798	"b014962"	"b"	"PUT.163a.74234257.3606;"
"14964"	8	123005279	"b014963"	"b"	"PZE.108070106;"
"14965"	8	123148008	"b014964"	"b"	"PZE.108070237;"
"14966"	8	123151351	"b014965"	"b"	"SYN35399;"
"14967"	8	123499838	"b014966"	"b"	"PZE.108070361;"
"14968"	8	123509069.5	"b014967"	"b"	"PZE.108070380;PZE.108070393;SYN11935;"
"14969"	8	123537906	"b014968"	"b"	"PZE.108070556;"
"14970"	8	123601086	"b014969"	"b"	"PZE.108070588;"
"14971"	8	123609179	"b014970"	"b"	"SYN3614;"
"14972"	8	123786918	"b014971"	"b"	"PZE.108070783;"
"14973"	8	123813866	"b014972"	"b"	"PZE.108070743;"
"14974"	8	123843714	"b014973"	"b"	"PZE.108070826;"
"14975"	8	123912471	"b014974"	"b"	"PZE.108070885;"
"14976"	8	124283503	"b014975"	"b"	"PZE.108071011;"
"14977"	8	124287804	"b014976"	"b"	"PZE.108071041;"
"14978"	8	124357232	"b014977"	"b"	"PZE.108071079;"
"14979"	8	124589580	"b014978"	"b"	"SYN34208;"
"14980"	8	124656440	"b014979"	"b"	"PZB01201.1;"
"14981"	8	124657588	"b014980"	"b"	"PZA00093.2;"
"14982"	8	124797518	"b014981"	"b"	"PZE.108071690;"
"14983"	8	124843236	"b014982"	"b"	"PZE.108071856;"
"14984"	8	124937035	"b014983"	"b"	"PZE.108071935;"
"14985"	8	124979681	"b014984"	"b"	"PZE.108072015;PZA01038.1;"
"14986"	8	125009274	"b014985"	"b"	"PZE.108072042;"
"14987"	8	125180636	"b014986"	"b"	"PZE.108072092;"
"14988"	8	125182972	"b014987"	"b"	"SYN25402;SYN25400;"
"14989"	8	125198458	"b014988"	"b"	"PZE.108072188;"
"14990"	8	125300894.5	"b014989"	"b"	"SYN15433;SYN15434;"
"14991"	8	125300926	"b014990"	"b"	"SYN15435;"
"14992"	8	125301171	"b014991"	"b"	"PZE.108072332;PZE.108072333;"
"14993"	8	125301927	"b014992"	"b"	"PZE.108072339;"
"14994"	8	125302126	"b014993"	"b"	"PZE.108072342;"
"14995"	8	125311278.5	"b014994"	"b"	"PZE.108072369;PZE.108072370;SYN15431;"
"14996"	8	125393975	"b014995"	"b"	"SYN3473;"
"14997"	8	125523261	"b014996"	"b"	"PZE.108072501;"
"14998"	8	125523343	"b014997"	"b"	"PZE.108072502;"
"14999"	8	125523741	"b014998"	"b"	"PZE.108072505;"
"15000"	8	125536923	"b014999"	"b"	"PZE.108072511;"
"15001"	8	125579995	"b015000"	"b"	"PZE.108072539;"
"15002"	8	125590026	"b015001"	"b"	"PZE.108072532;"
"15003"	8	125823353	"b015002"	"b"	"SYN22780;PZE.108072647;SYN14387;"
"15004"	8	126182073	"b015003"	"b"	"PZE.108072699;PZE.108072700;PHM10525.11;PZE.108072703;PZE.108072730;"
"15005"	8	126379585	"b015004"	"b"	"PZE.108072754;"
"15006"	8	126499807	"b015005"	"b"	"PZE.108072761;PZE.108072780;PZE.108072784;PZE.108072786;PZE.108072804;PZE.108072805;PZA00419.1;PZE.108072822;PZE.108072839;"
"15007"	8	126700577.5	"b015006"	"b"	"PZE.108072876;PZE.108072882;PZE.108072883;"
"15008"	8	126868828	"b015007"	"b"	"PZE.108072910;"
"15009"	8	127093385.5	"b015008"	"b"	"PZE.108072952;PZA00272.3;"
"15010"	8	127119651	"b015009"	"b"	"PZE.108072994;"
"15011"	8	127456802.5	"b015010"	"b"	"PZE.108073056;PZE.108073059;PZE.108073065;PZE.108073083;PZA00118.1;PZE.108073112;PZE.108073144;"
"15012"	8	127625674.5	"b015011"	"b"	"PZE.108073190;PZE.108073195;"
"15013"	8	127723596	"b015012"	"b"	"PZE.108073224;PZE.108073230;"
"15014"	8	127854100	"b015013"	"b"	"PZE.108073298;"
"15015"	8	127856956	"b015014"	"b"	"PZE.108073314;"
"15016"	8	127962923	"b015015"	"b"	"PZE.108073336;"
"15017"	8	128128341	"b015016"	"b"	"SYN19931;"
"15018"	8	128234977	"b015017"	"b"	"SYN19930;SYN19928;SYN34038;SYN34036;PZE.108073463;PZE.108073464;"
"15019"	8	128487823.5	"b015018"	"b"	"PZE.108073510;PZE.108073565;PZE.108073569;PZE.108073571;SYN33113;SYN33112;"
"15020"	8	128548850	"b015019"	"b"	"PZE.108073577;"
"15021"	8	128556886	"b015020"	"b"	"PZE.108073625;"
"15022"	8	128603188	"b015021"	"b"	"PZE.108073672;"
"15023"	8	128973724	"b015022"	"b"	"PZE.108073899;"
"15024"	8	129182359.5	"b015023"	"b"	"SYN14914;SYN25245;"
"15025"	8	129291444	"b015024"	"b"	"SYN25246;"
"15026"	8	129386872	"b015025"	"b"	"PZE.108074135;"
"15027"	8	129409623	"b015026"	"b"	"PZE.108074182;"
"15028"	8	129411394	"b015027"	"b"	"PZE.108074209;"
"15029"	8	129414749	"b015028"	"b"	"PZE.108074213;"
"15030"	8	129496028	"b015029"	"b"	"PZE.108074258;"
"15031"	8	129496816	"b015030"	"b"	"PZE.108074267;"
"15032"	8	129562095.5	"b015031"	"b"	"PZE.108074270;PZE.108074276;SYN20895;PZE.108074277;PZE.108074278;PZB02534.1;"
"15033"	8	129622792	"b015032"	"b"	"PZB02534.2;"
"15034"	8	129622845	"b015033"	"b"	"PZE.108074338;"
"15035"	8	129788824	"b015034"	"b"	"SYN8814;"
"15036"	8	130101268	"b015035"	"b"	"PZE.108074671;"
"15037"	8	130211321	"b015036"	"b"	"PUT.163a.18174110.1409;"
"15038"	8	130211403	"b015037"	"b"	"SYN33904;"
"15039"	8	130358480	"b015038"	"b"	"PZE.108074740;PZE.108074750;PZE.108074836;PZE.108074875;PZE.108074892;"
"15040"	8	130581413	"b015039"	"b"	"PZE.108074975;"
"15041"	8	130730669	"b015040"	"b"	"PZA03052.15;"
"15042"	8	130736702	"b015041"	"b"	"PZE.108075113;"
"15043"	8	130736980	"b015042"	"b"	"PZE.108075114;"
"15044"	8	130739768	"b015043"	"b"	"PZE.108075118;"
"15045"	8	130853278	"b015044"	"b"	"PZE.108075220;"
"15046"	8	130926291	"b015045"	"b"	"PZE.108075290;"
"15047"	8	131118657.5	"b015046"	"b"	"PZE.108075552;PZE.108075601;"
"15048"	8	131339624.5	"b015047"	"b"	"SYN11836;PUT.163a.76916726.4010;"
"15049"	8	131341980	"b015048"	"b"	"SYN11835;"
"15050"	8	131516951	"b015049"	"b"	"SYN3872;"
"15051"	8	131524015.5	"b015050"	"b"	"PZE.108076022;PZE.108076067;"
"15052"	8	131584062	"b015051"	"b"	"PZE.108076252;"
"15053"	8	131680243.5	"b015052"	"b"	"PZA03395.3;SYN14135;SYN14136;"
"15054"	8	131686245.5	"b015053"	"b"	"SYN14132;SYN14131;SYN14130;"
